real data,predict data
155.00000232330055,215.2738
174.00000199140047,156.41994
152.99999900429975,196.05453
162.00000331900077,152.96208
167.00000099570025,179.5127
210.99999966809992,185.1325
220.99999502149882,252.81741
257.0000016595004,262.18195
255.9999893791975,287.44122
230.99999037489772,279.11752
272.9999857282966,230.66548
266.9999970128993,272.7434
268.0000092932022,270.39352
250.00000066380017,266.77155
238.99999303009835,235.2535
184.00000796560187,218.53632
210.00000862940203,165.67111
182.99999568529898,197.66171
179.00001028890242,189.31448
161.00000165950038,176.84462
168.8900046631961,155.40012
182.0000046466011,179.90009
150.0000046466011,217.76537
168.00000265520063,144.95012
175.99999468959874,184.01933
144.99999634909915,197.88246
164.99999767669945,140.11876
201.9999953533989,176.85513
254.00000730180173,274.60916
496.99997510749415,346.9849
801.9999820773958,679.42596
821.0000029871007,828.2799
832.9999804178954,863.3421
739.9999853963966,783.9815
806.0000311986073,778.958
792.0000292072069,806.17456
818.000008629402,787.6576
764.0000252244059,768.7119
681.999995353399,662.62213
472.00000796560187,449.498
365.99998074979544,355.66693
316.00000398280093,303.15942
265.00001493550354,267.98138
230.99999037489772,227.77446
222.2700093429872,208.86734
244.39999137059797,205.13239
214.4099994855549,211.96909
231.409995834654,202.51283
232.40000331900077,211.0991
209.4100018088554,209.52188
234.39999601719907,210.74387
235.40999185185308,228.14218
265.4100203952598,324.57822
446.39996548239185,415.18713
657.4199747424041,653.82404
679.4000229011054,783.93304
787.0000102889024,737.49194
722.0000192502046,712.34515
764.9999950214989,724.34924
751.9999628271912,727.222
762.0000006638002,747.73663
725.0000136079032,740.4761
617.9999741117939,686.77344
446.9999983404996,502.76675
317.0000162631038,368.43057
300.00001991400467,285.71884
237.00001095270258,254.66708
215.00000630610148,221.89996
187.9900098076473,207.07434
185.91999415855864,195.36389
198.00000995700233,189.647
169.9999953533989,193.39317
173.00000033190008,190.69193
171.9999986723997,177.1542
168.00000265520063,176.229
203.00000763370178,182.44415
278.0000046466011,286.32672
510.0000073018017,501.3885
731.9999721203934,783.33685
740.9999551934894,796.618
770.9999837368962,773.03204
701.9999860601968,702.1907
725.0000136079032,756.8538
740.9999551934894,737.9192
743.9999495511881,723.12335
719.9999946895988,709.15424
632.9999883834972,604.1509
475.9999721203934,424.86276
318.5199805506554,359.55142
283.51997557215424,297.41016
240.00000531040126,251.05869
201.9999953533989,216.89395
180.8600101893324,199.1465
153.16000139398034,185.95326
176.99999634909915,169.08398
150.99999568529898,179.5946
170.99999701289929,180.62572
150.99999568529898,176.43796
156.99999502149882,160.6098
191.00000896130211,172.17792
268.0000092932022,290.31488
479.0000089613021,501.21826
734.9999664780921,739.2092
736.9999910386979,796.24963
766.0399840024162,781.78827
688.0399607694108,697.38464
736.9999910386979,752.8851
739.9999853963966,732.331
747.0000288753068,717.2916
714.0000059742014,704.668
641.0000016595004,606.4239
432.99999634909915,416.30606
335.99999468959874,347.92142
303.99998406879627,287.19037
276.9999923662982,252.01848
225.00000165950038,221.19928
210.929987338012,205.45998
206.99999303009835,191.35526
175.99999468959874,190.4538
192.0,179.44463
156.99999502149882,190.09001
167.55999342837845,173.0554
161.5599940921786,170.81921
196.99999767669945,165.55193
278.0000046466011,304.65326
484.9999976766995,526.34515
720.9999644866916,752.07874
728.9999777626948,802.7476
782.9999611676908,779.67096
679.9999707927931,713.4593
753.0000175907041,743.19183
723.9999588443903,734.3584
736.0399554590095,732.7471
721.0399836705161,709.9224
607.0000089613021,603.3358
397.99999137059797,426.80472
330.00000597420143,343.21732
262.00002057780483,281.55667
245.9999940257986,240.19807
194.99999435769868,215.89594
185.89000101229524,191.8433
170.99999701289929,180.8821
165.99999933619983,176.9217
168.00000265520063,173.73459
168.00000265520063,180.00726
155.00000232330055,173.01361
165.99999933619983,160.6878
154.00000066380017,170.47577
174.00000199140047,203.4063
177.99999800859953,254.266
201.9999953533989,240.9406
218.00000066380017,204.18616
220.00000398280093,207.83891
227.99999601719907,193.9274
225.99999269819827,201.54544
213.9999940257986,203.56526
220.99999502149882,208.82286
210.99999966809992,208.05481
199.00000099570025,204.53249
196.99999767669945,181.19289
180.99999236629822,180.65913
160.0,177.0948
173.00000033190008,158.29723
167.00000099570025,188.68944
147.91000064720515,186.26971
161.00000165950038,150.74129
148.0000013276003,176.09924
158.99999834049962,156.51242
154.00000066380017,179.8968
143.00000365090085,166.2943
155.00000232330055,155.93071
150.0000046466011,177.91621
173.00000033190008,166.52151
169.00000431470102,211.91089
223.9999893791975,189.08652
210.99999966809992,269.97424
241.99998738779703,236.88855
222.00000730180173,245.19511
232.00000265520063,224.70232
238.99999303009835,235.10596
229.00000829750195,234.3732
234.0000059742014,217.49458
222.00000730180173,221.17575
189.99999668099923,200.33752
189.00000564230132,174.31715
180.0000013276003,180.24084
169.00000431470102,188.03902
175.00000365090085,171.11975
154.96999855623466,183.36858
146.99999966809992,153.58687
164.99999767669945,144.5163
148.0000013276003,189.0768
174.00000199140047,153.49266
156.99999502149882,207.17918
141.00000033190008,170.51993
194.99999435769868,140.7231
286.9999877196971,251.28615
469.9999834049961,455.3339
756.9999817454957,676.13806
784.9999857282967,780.0739
858.9999598400906,843.8151
747.0000288753068,791.76276
782.9999611676908,778.5242
790.999974443694,791.45496
779.9999668099922,796.8109
781.0000215735051,756.21124
653.999991370598,646.9214
415.0400069035216,444.8097
361.0399810153155,335.1996
303.99998406879627,275.3637
262.9999903748977,250.51619
225.00000165950038,226.55914
206.8799992034398,205.30113
210.99999966809992,192.70784
180.99999236629822,200.66057
204.99998971109758,187.77274
196.00000663800157,198.57744
185.99999004299767,188.87874
184.99999900429975,185.9287
230.99999037489772,178.30917
282.9999810816955,352.52325
493.99998074979544,505.74728
717.9999701289929,751.3671
747.0000288753068,793.6812
753.0000175907041,797.2063
693.9999727841936,706.9128
764.9999950214989,736.12213
739.0000155993037,733.3331
750.9999930300984,737.77856
725.0000136079032,706.1466
625.999987387797,624.6173
392.9999724522935,452.0777
303.0000142717034,344.64233
307.0000209097049,276.59442
261.00000829750195,248.53476
215.00000630610148,224.13249
204.91999382665855,204.29912
180.99999236629822,192.80283
169.00000431470102,184.93124
184.00000796560187,182.09259
158.99999834049962,185.47183
180.99999236629822,176.2026
170.99999701289929,180.16512
206.00000199140047,178.32689
282.00001128460264,311.41586
480.9999910386979,509.38943
694.9999850644965,731.83563
734.9999664780921,772.9066
767.9999893791975,768.9034
679.0000009957002,703.77765
720.9999644866916,726.5643
707.9999747755941,719.6196
722.9999890472974,711.41394
697.0000096251023,681.884
598.9999956852989,579.93854
375.9999761031944,421.98386
328.9999936938985,325.89932
276.9999923662982,267.29816
242.99999966809992,237.28691
206.00000199140047,213.45604
187.84000159312038,194.09958
174.00000199140047,180.25873
173.00000033190008,176.05064
163.99999601719907,177.56937
191.00000896130211,175.29852
156.99999502149882,184.98132
163.99999601719907,167.4251
206.99999303009835,159.87094
275.00001028890244,326.04404
491.99999867239967,507.33124
702.9999983404996,739.7361
776.9999724522935,755.34955
799.99995751679,811.40283
728.9999777626948,725.44196
762.0000006638002,752.45746
784.9999857282967,751.0043
759.0000063061015,757.82886
742.0000099570024,737.0197
635.9999827411959,628.12195
416.0,450.89313
352.9999910386979,340.36383
276.9999923662982,282.43475
257.0000016595004,245.8794
220.99999502149882,221.02072
200.87000569208635,202.9307
187.99999336199843,192.14702
184.00000796560187,188.36299
180.99999236629822,187.86942
171.9999986723997,186.81818
160.0,179.65572
189.00000564230132,163.09642
199.99999203439813,197.4445
303.0000142717034,319.42944
496.00000531040126,546.77295
729.9999475597876,751.81635
733.9999966809992,802.3296
773.9999780945949,775.58734
688.9999963490991,708.90753
757.9999515425886,750.945
733.0000268839063,734.43665
709.9999993361998,730.8676
726.9999532020889,689.72144
598.9999956852989,588.98627
361.9999741117939,420.80716
269.99999137059797,328.54816
258.9999837368962,258.0628
213.9999940257986,223.95776
208.99999634909915,200.96419
184.92000311986072,193.99394
203.00000763370178,176.74614
175.00000365090085,191.20435
169.9999953533989,182.0974
145.99999800859953,178.1859
176.99999634909915,159.75081
163.00000497850118,173.80722
184.00000796560187,175.4097
165.99999933619983,250.75085
194.00000331900077,212.86641
215.99999734479937,229.65137
255.0000195821046,211.27861
241.99998738779703,251.18733
252.99999502149882,231.19014
242.99999966809992,224.55771
241.99998738779703,224.02332
272.00001593120373,226.23894
225.99999269819827,238.85866
227.00000497850118,240.55132
203.00000763370178,207.61383
218.99999170249805,191.40186
192.0,216.61165
189.99999668099923,192.20781
158.99999834049962,191.72511
169.86000255563062,154.2604
182.99999568529898,172.1379
151.99999734479937,207.67607
156.00000398280093,147.23743
174.00000199140047,164.77478
155.00000232330055,189.992
157.99999668099923,173.47627
170.99999701289929,168.53702
160.0,211.85948
182.0000046466011,187.5225
192.0,205.69138
222.99999834049962,225.44243
208.99999634909915,263.7749
185.99999004299767,224.94571
220.99999502149882,187.22595
211.9999907067978,228.44641
215.00000630610148,217.08873
220.99999502149882,212.5167
202.03999329561842,217.343
195.0399922999182,191.22887
203.00000763370178,180.96211
180.0000013276003,211.23804
163.99999601719907,184.58466
167.00000099570025,162.44505
149.8699954031839,174.75945
167.00000099570025,146.71973
148.0000013276003,183.9322
171.9999986723997,152.9316
139.9999986723997,203.72784
158.99999834049962,143.3412
155.00000232330055,181.00049
184.00000796560187,185.11919
262.00002057780483,230.3492
455.9999814135956,377.57315
736.000021241605,681.03815
719.0000248925058,817.9585
787.0000102889024,807.1655
701.9999860601968,729.5069
750.0000232330054,735.4973
750.9999930300984,763.86755
742.0000099570024,732.5572
714.9999757712943,722.0705
628.9999817454957,617.4604
434.9999784264949,419.54437
302.0000019914005,337.01944
273.9999980085995,274.52893
251.00001294410305,232.5146
227.00000497850118,210.38301
194.89000532699626,198.00507
165.99999933619983,186.58223
191.00000896130211,174.73824
169.9999953533989,179.17978
184.99999900429975,186.23433
180.0000013276003,179.14209
164.99999767669945,175.47487
189.99999668099923,170.99939
279.000016926904,256.166
468.9999711246932,495.4993
707.0000049785011,724.7889
736.9999910386979,783.34546
767.0000195821046,775.7334
687.9999840687963,699.7248
762.999970460893,737.7292
774.9999478916877,719.0597
757.9999515425886,729.01776
745.0000043147011,740.6182
659.9999800859953,649.63904
393.99998473259643,459.63797
318.9999983404996,359.79575
272.9999857282966,283.2472
264.0000026552006,239.51591
217.00000962510228,218.1758
185.91999415855864,203.92297
187.99999336199843,182.5859
194.00000331900077,184.139
180.99999236629822,191.02402
168.00000265520063,189.02382
187.99999336199843,173.58955
163.00000497850118,177.47116
187.99999336199843,171.82558
279.000016926904,257.53763
459.9999880515972,489.33923
740.9999551934894,742.90985
737.9999608357908,781.86346
798.0000179226042,780.7631
695.9999973447993,718.5447
756.9999817454957,750.5281
761.0000308667072,740.07996
751.9999628271912,736.32025
719.0000248925058,731.4737
636.9999950214989,638.01025
407.99998672399687,434.1851
313.0000096251023,349.34335
258.0000139398033,278.3415
232.00000265520063,234.56271
238.99999303009835,211.24483
200.920008430262,203.99414
185.99999004299767,189.38458
184.00000796560187,186.8689
161.00000165950038,180.29466
204.99998971109758,180.83003
162.00000331900077,188.05988
165.99999933619983,171.76427
206.00000199140047,162.2492
282.00001128460264,306.56888
448.9999804178954,518.876
712.9999512106886,691.1626
725.9999834049961,756.1874
767.9999893791975,771.0007
653.999991370598,702.55536
719.9999946895988,740.01306
725.0000136079032,709.3249
722.0000192502046,708.86127
731.0000023233006,679.6947
610.0000033190008,611.4038
399.99997344799374,434.0656
282.9999810816955,334.9327
272.00001593120373,268.76883
251.99998274119594,240.46962
192.99999103869789,212.86441
176.92000046466012,192.76382
194.99999435769868,172.44905
164.99999767669945,183.7887
167.00000099570025,176.77522
169.00000431470102,178.84242
165.99999933619983,167.26152
156.00000398280093,174.24767
185.99999004299767,162.74648
276.9999923662982,248.3686
442.99999170249805,531.40607
687.9999840687963,713.6331
725.0000136079032,749.86926
756.9999817454957,748.9586
679.0000009957002,695.7048
719.0000248925058,711.0067
719.0000248925058,714.91876
681.999995353399,708.4899
686.0000019914005,691.3089
579.9999747755941,566.4819
362.9999863920968,402.99786
271.00000365090085,313.58936
227.00000497850118,243.26498
210.99999966809992,209.34915
177.99999800859953,194.10876
164.8500107037775,179.47835
156.99999502149882,162.74643
143.00000365090085,165.58765
165.99999933619983,162.59187
141.00000033190008,173.78719
132.99999767669945,157.2694
162.00000331900077,138.44327
156.99999502149882,169.0618
132.99999767669945,218.5624
160.0,141.46935
187.99999336199843,173.71855
173.00000033190008,186.51904
196.00000663800157,173.1171
173.00000033190008,147.58145
187.99999336199843,165.19553
189.00000564230132,135.69594
185.99999004299767,163.86586
192.99999103869789,170.50967
154.00000066380017,176.38684
162.00000331900077,150.56795
182.0000046466011,155.0921
138.99999701289929,188.41966
142.00000199140047,133.14813
165.99999933619983,143.99692
140.89000068039516,197.8458
138.99999701289929,131.41098
157.99999668099923,144.78535
132.99999767669945,199.7948
149.00000298710071,128.91501
158.99999834049962,165.93826
124.99999502149883,188.01268
156.00000398280093,120.627975
156.00000398280093,170.82866
168.00000265520063,176.99564
154.00000066380017,186.18445
196.99999767669945,146.0685
182.99999568529898,235.03922
175.00000365090085,196.4244
189.00000564230132,155.86725
194.00000331900077,196.90321
187.99999336199843,205.14586
173.00000033190008,171.95592
187.00000232330055,154.48686
151.99999734479937,194.58449
146.99999966809992,131.85698
156.99999502149882,139.16934
155.00000232330055,181.21834
131.00000497850118,164.21783
157.8899970294943,122.02925
154.00000066380017,192.37256
139.9999986723997,180.62318
139.9999986723997,141.06294
149.00000298710071,155.82925
144.99999634909915,171.14314
146.99999966809992,149.77885
139.9999986723997,155.65906
167.00000099570025,149.38873
155.00000232330055,184.81493
182.99999568529898,162.3565
199.00000099570025,206.30896
225.99999269819827,217.4487
206.99999303009835,250.88626
185.99999004299767,210.63931
208.99999634909915,173.50558
204.99998971109758,205.00923
206.99999303009835,202.23167
176.99999634909915,192.89171
189.00000564230132,152.53284
152.99999900429975,182.3756
148.0000013276003,138.83257
180.99999236629822,151.62886
156.00000398280093,226.9101
142.9400067375716,169.29106
148.0000013276003,139.41458
161.00000165950038,156.50925
157.99999668099923,201.70816
131.00000497850118,174.10464
152.99999900429975,133.56831
167.00000099570025,169.49516
158.99999834049962,200.96823
259.99999601719907,175.8321
437.9999727841936,375.66293
750.0000232330054,619.04755
767.9999893791975,790.10175
792.9999990042998,802.5056
702.9999983404996,721.80835
773.000008297502,772.624
756.9999817454957,765.7842
752.0399820110158,730.41595
734.0399308984038,731.13135
635.9999827411959,640.97144
382.0000073018017,417.64853
297.9999953533989,326.08664
271.00000365090085,264.53476
238.99999303009835,225.5626
189.99999668099923,204.29202
208.8400045802211,191.62006
152.99999900429975,181.47319
173.00000033190008,175.5045
182.99999568529898,175.18054
161.00000165950038,184.32661
169.00000431470102,171.6219
163.99999601719907,162.55289
208.99999634909915,147.96477
258.9999837368962,330.6259
455.9999814135956,465.99634
733.9999966809992,685.8495
748.9999684694926,766.438
774.9999478916877,789.0759
690.9999784264949,702.91
754.9999571848899,743.2
753.999987387797,735.7981
747.9999986723997,722.0551
734.9999664780921,707.59717
634.0000006638002,622.24176
420.00000663800154,446.68634
348.99998440069635,343.67783
307.0000209097049,287.03946
264.5199971456593,255.08844
242.52002436146574,223.28648
242.86001749113413,206.88095
182.99999568529898,203.74889
189.00000564230132,191.10252
163.99999601719907,182.31685
198.00000995700233,178.8143
150.0000046466011,190.93246
174.00000199140047,169.593
208.00000531040126,164.60847
279.99998672399687,330.03525
475.9999721203934,538.1793
754.9999571848899,730.3558
753.0000175907041,790.39435
791.0800128113431,817.6356
703.0799942249387,726.3376
784.0000159312037,760.9046
743.9999495511881,748.74713
767.0000195821046,758.6666
742.0000099570024,713.06647
639.9999893791975,641.56415
408.99999900429975,452.27875
333.0000003319001,354.23105
293.99998871539736,285.14865
244.0000119484028,256.95477
230.99999037489772,217.6324
200.920008430262,206.00003
208.99999634909915,189.84251
171.9999986723997,198.67792
203.9999986723997,180.66678
162.00000331900077,195.79768
165.99999933619983,178.26346
196.99999767669945,168.87505
194.00000331900077,197.60823
282.9999810816955,294.69052
469.9999834049961,511.5866
736.000021241605,718.7539
748.9999684694926,784.6199
773.9999780945949,802.89844
683.9999774307947,712.7039
757.9999515425886,750.13293
745.0000043147011,735.50494
722.9999890472974,728.208
719.9999946895988,698.1453
615.9999920343981,616.20996
358.00000995700236,435.86804
304.99999634909915,326.63568
241.99998738779703,271.68256
210.99999966809992,227.43051
177.99999800859953,202.03902
162.89998888134738,186.59114
168.00000265520063,169.38142
145.99999800859953,178.94965
148.0000013276003,170.42368
157.99999668099923,167.37079
137.9999953533989,166.35551
160.0,152.66774
146.99999966809992,160.97783
150.99999568529898,191.08276
169.9999953533989,196.99829
206.99999303009835,221.38586
215.99999734479937,197.57501
227.00000497850118,203.64462
201.00000431470102,178.23041
229.99999933619983,194.85965
223.9999893791975,187.53389
237.99998074979547,205.44817
235.9999986723997,210.66872
213.00000298710071,220.48654
184.00000796560187,191.48436
187.99999336199843,165.05591
192.0,183.84146
169.00000431470102,201.26761
155.00000232330055,167.64113
162.88999470619376,152.80742
163.00000497850118,170.75209
150.99999568529898,184.9863
144.00000531040126,156.56776
150.0000046466011,151.3322
139.9999986723997,168.07141
152.99999900429975,145.76791
156.99999502149882,178.3507
154.00000066380017,188.18144
174.00000199140047,177.09915
175.00000365090085,207.16614
196.00000663800157,198.73149
208.00000531040126,218.35712
191.00000896130211,235.64702
211.9999907067978,196.82832
208.00000531040126,205.41342
213.00000298710071,206.12016
208.99999634909915,208.08765
173.00000033190008,196.88228
183.0399936275185,159.88327
172.0399966146192,173.1004
191.00000896130211,172.49408
143.00000365090085,206.74854
164.99999767669945,131.72862
169.88999570189398,176.71233
154.00000066380017,191.3595
152.99999900429975,166.07993
164.99999767669945,159.26816
146.99999966809992,191.36064
143.00000365090085,152.34807
152.99999900429975,134.56027
182.99999568529898,180.75581
251.99998274119594,232.67085
472.00000796560187,343.78024
725.9999834049961,718.7499
781.999991370598,800.9107
807.0000009957002,829.3241
708.9999870558969,763.46246
764.0000252244059,767.2108
762.999970460893,775.44867
778.0000272158064,762.33203
765.9999648185917,733.0378
662.000004646601,641.0531
407.99998672399687,450.53577
331.9999880515972,333.51324
313.0000096251023,280.30765
241.99998738779703,252.16508
213.00000298710071,216.1394
191.92000411556097,199.41516
192.0,184.6257
194.99999435769868,186.51765
162.00000331900077,192.68896
182.0000046466011,179.37006
189.99999668099923,177.72823
169.00000431470102,181.66963
199.99999203439813,170.1109
279.000016926904,275.7377
477.99999668099923,513.1232
740.9999551934894,771.7842
757.9999515425886,779.5455
781.999991370598,797.5684
694.9999850644965,720.3105
753.0000175907041,755.25366
754.9999571848899,741.09515
761.0000308667072,737.8785
729.9999475597876,718.42523
645.000008297502,634.1594
407.99998672399687,443.293
338.00001925020456,350.11395
285.00000564230135,283.319
258.9999837368962,247.73659
217.00000962510228,222.45807
210.87000104548525,204.56935
184.00000796560187,192.33267
182.0000046466011,188.27747
182.99999568529898,183.9653
184.99999900429975,188.22067
180.0000013276003,185.51883
184.99999900429975,180.47572
185.99999004299767,186.11227
290.99999435769865,262.52454
472.99997776269475,520.91034
742.0000099570024,734.2347
767.9999893791975,793.17633
801.9999820773958,817.1981
714.9999757712943,731.40717
781.0000215735051,759.67224
765.9999648185917,752.35956
770.9999837368962,756.6422
747.0000288753068,737.7821
650.9999970128993,655.38873
389.00000829750195,458.05988
293.0000189183045,346.71677
295.00000099570025,270.1556
244.9999817454957,241.49763
241.99998738779703,215.45355
199.94998929622247,210.89613
218.99999170249805,190.23302
204.99998971109758,200.77608
198.00000995700233,196.95293
184.99999900429975,197.00871
187.00000232330055,183.18896
206.00000199140047,181.41954
208.99999634909915,210.53497
303.0000142717034,289.9648
498.9999996680999,511.44473
750.9999930300984,760.9721
774.9999478916877,798.22894
818.000008629402,796.93005
740.9999551934894,746.45593
784.0000159312037,776.3568
774.9999478916877,761.939
770.9999837368962,767.7937
779.9999668099922,736.71375
653.999991370598,655.9786
465.0000069699016,476.13702
376.9999883834973,372.0094
313.99997942219517,314.08737
229.00000829750195,268.90768
227.99999601719907,230.18962
206.91999714565932,213.50043
189.00000564230132,199.81142
201.00000431470102,198.65909
189.99999668099923,195.60246
169.00000431470102,199.06392
192.99999103869789,186.64021
180.99999236629822,187.03322
220.00000398280093,194.01569
279.000016926904,338.85788
483.99998539639654,496.82108
759.039940523506,752.6769
767.0399537995091,815.2011
807.9999707927931,827.2603
742.9999797540952,730.20276
761.0000308667072,778.92474
759.0000063061015,784.9043
745.0000043147011,751.3766
750.0000232330054,721.0612
627.9999694651929,641.17194
437.9999727841936,450.56934
313.0000096251023,343.44046
257.0000016595004,281.23166
225.99999269819827,239.43439
213.00000298710071,215.2803
187.93000227351553,199.13504
173.00000033190008,190.68207
192.0,184.73917
163.99999601719907,188.1004
175.99999468959874,186.31177
175.00000365090085,180.11967
174.00000199140047,172.57133
182.99999568529898,185.71208
157.99999668099923,247.73863
196.99999767669945,186.58447
254.03998400241622,217.3297
245.04000092932023,277.9305
248.00001858640437,259.6956
241.00001759070415,225.02052
268.9999790902951,226.33806
262.9999903748977,248.02722
222.00000730180173,243.52072
237.99998074979547,245.76198
227.00000497850118,228.35355
211.9999907067978,216.50488
184.00000796560187,187.79146
201.00000431470102,175.7159
182.99999568529898,210.94247
184.99999900429975,183.5191
172.89999485554878,191.83286
168.00000265520063,183.79753
165.99999933619983,178.59648
150.99999568529898,172.28772
163.00000497850118,137.26772
163.99999601719907,180.82668
163.00000497850118,187.88042
151.99999734479937,190.71512
179.00001028890242,160.94363
191.00000896130211,214.77263
199.00000099570025,240.47672
210.99999966809992,230.96336
208.00000531040126,232.03972
218.00000066380017,225.77553
222.99999834049962,228.78584
213.9999940257986,224.87247
208.00000531040126,213.4647
234.0000059742014,203.68239
192.99999103869789,231.66588
191.00000896130211,182.11226
182.0000046466011,176.93983
180.99999236629822,186.61884
173.00000033190008,188.76973
169.00000431470102,173.0971
155.86999473938377,176.26106
170.99999701289929,164.75227
174.00000199140047,186.2274
155.00000232330055,195.91753
150.99999568529898,161.28198
163.00000497850118,163.34323
168.00000265520063,181.53424
176.99999634909915,196.62512
265.99998473259643,197.7011
455.9999814135956,374.68216
716.0000305348071,681.96027
773.9999780945949,787.8518
804.9999764350945,824.9821
711.9999814135956,763.88635
743.9999495511881,771.1578
756.9999817454957,768.02454
736.000021241605,745.0962
736.9999910386979,722.0482
653.999991370598,620.06903
425.9999953533989,435.87347
371.9999694651928,336.2801
313.99997942219517,288.38556
259.99999601719907,253.5841
220.99999502149882,224.54556
212.91000230670554,206.36856
225.99999269819827,191.50685
208.00000531040126,200.85373
192.99999103869789,197.26054
179.00001028890242,191.2843
184.00000796560187,181.57872
175.99999468959874,185.23305
201.00000431470102,178.06467
276.9999923662982,283.93604
477.99999668099923,499.10062
739.0000155993037,775.31146
743.9999495511881,804.14813
788.9999498830882,797.8636
681.999995353399,724.096
756.0000119484029,752.11444
756.0000119484029,746.83234
756.9999817454957,744.33344
717.0000003319001,727.9219
635.9999827411959,640.30225
430.9999717884934,443.16476
349.99999668099923,356.80396
309.0000029871007,299.96918
222.99999834049962,262.521
203.00000763370178,220.81163
201.8599919348281,201.88812
177.99999800859953,189.80475
189.99999668099923,186.47603
164.99999767669945,187.87515
187.00000232330055,181.86331
177.99999800859953,183.46202
154.00000066380017,183.54659
204.99998971109758,156.04134
269.99999137059797,301.82864
462.99998240929585,504.44272
722.0000192502046,735.1061
751.9999628271912,769.0837
796.9999631590913,803.7607
679.9999707927931,720.58136
750.0000232330054,755.90326
745.0000043147011,745.99445
748.9999684694926,740.31036
714.0000059742014,713.31415
624.0000053104012,622.78467
383.9999893791975,432.52597
337.0000069699016,328.48532
267.5600106871825,268.3085
244.55998313947603,243.0391
211.9999907067978,215.85553
194.93000326921577,197.7941
180.99999236629822,184.53853
176.99999634909915,184.05779
185.99999004299767,180.64868
163.00000497850118,187.00145
163.99999601719907,173.29414
185.99999004299767,161.997
180.99999236629822,190.126
275.00001028890244,274.594
473.99999004299764,481.397
733.9999966809992,724.9795
748.9999684694926,768.8337
804.9999764350945,799.4846
676.9999764350945,719.16943
796.9999631590913,759.32477
773.9999780945949,733.79065
747.9999986723997,744.58496
747.9999986723997,730.2086
638.0000073018017,647.26794
409.99996880139264,448.15903
370.9999996680999,348.5958
303.0000142717034,296.78638
254.52000179226042,254.38861
209.52001208116283,222.49074
210.89999419174862,203.99086
164.99999767669945,192.29779
203.00000763370178,184.94131
170.99999701289929,190.15047
176.99999634909915,186.01779
177.99999800859953,179.11151
168.00000265520063,177.18335
215.00000630610148,172.72249
282.9999810816955,333.3924
484.9999976766995,508.32562
768.9999591762904,759.30164
771.999953533989,789.1373
813.9999595081905,830.1562
719.9999946895988,729.52966
776.9999724522935,775.74817
748.9999684694926,772.3765
771.999953533989,759.3352
748.9999684694926,718.3648
607.999978758395,642.28625
382.0000073018017,436.2379
316.00000398280093,330.43317
268.0000092932022,264.71713
227.00000497850118,239.93616
206.00000199140047,212.68335
201.94000906087214,196.2774
182.99999568529898,188.60698
187.00000232330055,190.9296
192.0,186.05875
144.00000531040126,192.10829
165.99999933619983,168.77644
161.00000165950038,156.06178
164.99999767669945,159.78523
154.00000066380017,239.00795
198.00000995700233,214.50053
232.99999369389852,232.69809
254.00000730180173,244.34329
261.00000829750195,252.2893
225.00000165950038,241.38258
244.9999817454957,237.22905
272.00001593120373,226.83629
250.00000066380017,259.98145
234.9999863920968,246.28027
238.99999303009835,227.6292
199.99999203439813,215.2843
206.99999303009835,183.88449
201.00000431470102,187.368
180.0000013276003,221.87677
187.99999336199843,188.82755
165.86999009278267,187.06793
180.0000013276003,160.11118
156.00000398280093,199.31125
167.00000099570025,154.56262
163.00000497850118,170.68597
173.00000033190008,172.36455
152.99999900429975,196.76839
170.52000046466011,154.97372
178.03999595081905,205.90363
171.0399949551188,208.01907
212.52000643886151,195.5998
227.00000497850118,251.95338
258.0000139398033,265.58255
217.00000962510228,295.08575
245.9999940257986,219.0673
237.00001095270258,241.85742
248.00001858640437,244.7476
232.99999369389852,241.95386
222.00000730180173,225.3109
189.00000564230132,209.02075
195.52001008976237,173.07364
181.5200080983619,182.77249
162.00000331900077,194.68156
169.00000431470102,160.48163
167.8900030036957,180.17184
168.00000265520063,180.4269
164.99999767669945,185.3788
149.5200080983619,177.50119
179.52000477936113,159.16725
154.32000544316128,208.87193
169.32000909406213,157.26451
187.32000710266166,191.76318
276.9999923662982,228.41174
496.99997510749415,402.70837
747.0000288753068,720.82544
784.9999857282967,777.7988
812.9999897110976,830.85767
740.9999551934894,769.06146
807.0000009957002,775.66644
801.9999820773958,776.69666
764.9999950214989,795.62946
762.0000006638002,761.5648
662.000004646601,637.5519
492.99996846949256,448.26715
370.9999996680999,363.8807
303.99998406879627,303.57022
286.9999877196971,258.49805
206.99999303009835,230.89662
215.88000351814082,207.90811
194.99999435769868,201.49565
210.99999966809992,193.96352
165.99999933619983,197.82808
198.00000995700233,190.42365
184.99999900429975,188.43362
189.99999668099923,192.10564
210.99999966809992,204.06177
310.99998506449646,286.12595
513.9999714565932,552.41406
781.8399996017199,799.7411
796.8400563566332,850.859
802.8400450720306,841.36664
724.3599615659709,749.9184
801.3600150018835,789.3147
807.839979023915,773.1413
786.5200349822683,767.9298
784.5200104216625,768.66846
663.9999867239969,664.6012
431.99998406879627,464.2947
341.0000136079032,375.62198
324.99998705589695,298.8321
282.9999810816955,263.85413
252.99999502149882,234.47057
232.91001425510836,221.89511
171.5200021241605,208.23961
210.52000311986075,197.36327
194.51999780945948,198.39204
191.5200034517608,200.94635
206.00000199140047,196.02649
182.99999568529898,193.83006
211.9999907067978,194.92075
295.00000099570025,305.70786
